,ADX
2020-07-16,4.3684
2020-07-15,4.3677
2020-07-14,4.3655
2020-07-13,4.3669
2020-07-10,4.3626
2020-07-09,4.3622
2020-07-08,4.3617
2020-07-07,4.3612
2020-07-06,4.3587
2020-07-02,4.3621
2020-07-01,4.3659
2020-06-30,4.3705
2020-06-29,4.3847
2020-06-26,4.4048
2020-06-25,4.4177
2020-06-24,4.4147
2020-06-23,4.4117
2020-06-22,4.4019
2020-06-19,4.3959
2020-06-18,4.3898
2020-06-17,4.3877
2020-06-16,4.3856
2020-06-15,4.3823
2020-06-12,4.3830
2020-06-11,4.3855
2020-06-10,4.3880
2020-06-09,4.3794
2020-06-08,4.3720
2020-06-05,4.3717
2020-06-04,4.3716
2020-06-03,4.3714
2020-06-02,4.3675
2020-06-01,4.3637
2020-05-29,4.3602
2020-05-28,4.3610
2020-05-27,4.3608
2020-05-26,4.3614
2020-05-22,4.3521
2020-05-21,4.3469
2020-05-20,4.3394
2020-05-19,4.3368
2020-05-18,4.3439
2020-05-15,4.3564
2020-05-14,4.3720
2020-05-13,4.3917
2020-05-12,4.4102
2020-05-11,4.4213
2020-05-08,4.4320
2020-05-07,4.4445
2020-05-06,4.4585
2020-05-05,4.4726
2020-05-04,4.4879
2020-05-01,4.5073
2020-04-30,4.5267
2020-04-29,4.5437
2020-04-28,4.5602
2020-04-27,4.5693
2020-04-24,4.5830
2020-04-23,4.5935
2020-04-22,4.6007
2020-04-21,4.6056
2020-04-20,4.6011
2020-04-17,4.6044
2020-04-16,4.6075
2020-04-15,4.6083
2020-04-14,4.6095
2020-04-13,4.6142
2020-04-09,4.6125
2020-04-08,4.6129
2020-04-07,4.6110
2020-04-06,4.6075
2020-04-03,4.5965
2020-04-02,4.5764
2020-04-01,4.5610
2020-03-31,4.5474
2020-03-30,4.5397
2020-03-27,4.5273
2020-03-26,4.5075
2020-03-25,4.4898
2020-03-24,4.4709
2020-03-23,4.4500
2020-03-20,4.4188
2020-03-19,4.3928
2020-03-18,4.3667
2020-03-17,4.3268
2020-03-16,4.2894
2020-03-13,4.2547
2020-03-12,4.2339
2020-03-11,4.2081
2020-03-10,4.1957
2020-03-09,4.1852
2020-03-06,4.1707
2020-03-05,4.1680
2020-03-04,4.1737
2020-03-03,4.1823
2020-03-02,4.1909
2020-02-28,4.2051
2020-02-27,4.2149
2020-02-26,4.2336
2020-02-25,4.2502
2020-02-24,4.2663
2020-02-21,4.2798
2020-02-20,4.2802
2020-02-19,4.2753
2020-02-18,4.2663
