,ADX
2019-11-08,5.8301
2019-11-07,5.8294
2019-11-06,5.8299
2019-11-05,5.8311
2019-11-04,5.8330
2019-11-01,5.8358
2019-10-31,5.8361
2019-10-30,5.8357
2019-10-29,5.8338
2019-10-28,5.8313
2019-10-25,5.8287
2019-10-24,5.8240
2019-10-23,5.8275
2019-10-22,5.8284
2019-10-21,5.8318
2019-10-18,5.8347
2019-10-17,5.8377
2019-10-16,5.8447
2019-10-15,5.8501
2019-10-14,5.8541
2019-10-11,5.8534
2019-10-10,5.8536
2019-10-09,5.8528
2019-10-08,5.8508
2019-10-07,5.8484
2019-10-04,5.8483
2019-10-03,5.8472
2019-10-02,5.8439
2019-10-01,5.8430
2019-09-30,5.8451
2019-09-27,5.8446
2019-09-26,5.8447
2019-09-25,5.8469
2019-09-24,5.8492
2019-09-23,5.8530
2019-09-20,5.8608
2019-09-19,5.8703
2019-09-18,5.8844
2019-09-17,5.8972
2019-09-16,5.9112
2019-09-13,5.9252
2019-09-12,5.9437
2019-09-11,5.9623
2019-09-10,5.9783
2019-09-09,5.9934
2019-09-06,6.0109
2019-09-05,6.0273
2019-09-04,6.0438
2019-09-03,6.0559
2019-08-30,6.0671
2019-08-29,6.0783
2019-08-28,6.0910
2019-08-27,6.0998
2019-08-26,6.1089
2019-08-23,6.1169
2019-08-22,6.1251
2019-08-21,6.1399
2019-08-20,6.1567
2019-08-19,6.1719
2019-08-16,6.1887
2019-08-15,6.2026
2019-08-14,6.2147
2019-08-13,6.2268
2019-08-12,6.2417
2019-08-09,6.2527
2019-08-08,6.2668
2019-08-07,6.2809
2019-08-06,6.2906
2019-08-05,6.2996
2019-08-02,6.3080
2019-08-01,6.3235
2019-07-31,6.3436
2019-07-30,6.3644
2019-07-29,6.3895
2019-07-26,6.4157
2019-07-25,6.4462
2019-07-24,6.4742
2019-07-23,6.5023
2019-07-22,6.5296
2019-07-19,6.5582
2019-07-18,6.5865
2019-07-17,6.6159
2019-07-16,6.6403
2019-07-15,6.6637
2019-07-12,6.6876
2019-07-11,6.7124
2019-07-10,6.7373
2019-07-09,6.7636
2019-07-08,6.7944
2019-07-05,6.8275
2019-07-03,6.8596
2019-07-02,6.8925
2019-07-01,6.9248
2019-06-28,6.9581
2019-06-27,6.9896
2019-06-26,7.0229
2019-06-25,7.0555
2019-06-24,7.0883
2019-06-21,7.1231
2019-06-20,7.1573
2019-06-19,7.1917
2019-06-18,7.2276
2019-06-17,7.2633
2019-06-14,7.2972
2019-06-13,7.3290
2019-06-12,7.3612
2019-06-11,7.3915
2019-06-10,7.4235
2019-06-07,7.4545
2019-06-06,7.4762
2019-06-05,7.4921
2019-06-04,7.5071
2019-06-03,7.5195
2019-05-31,7.5320
2019-05-30,7.5562
2019-05-29,7.5849
2019-05-28,7.6136
2019-05-24,7.6449
2019-05-23,7.6754
2019-05-22,7.7061
2019-05-21,7.7426
2019-05-20,7.7793
2019-05-17,7.8147
2019-05-16,7.8538
2019-05-15,7.8912
2019-05-14,7.9276
2019-05-13,7.9616
2019-05-10,7.9949
2019-05-09,8.0331
2019-05-08,8.0730
2019-05-07,8.1090
2019-05-06,8.1452
2019-05-03,8.1806
2019-05-02,8.2131
2019-05-01,8.2510
2019-04-30,8.2855
2019-04-29,8.3211
2019-04-26,8.3535
2019-04-25,8.3867
2019-04-24,8.4235
2019-04-23,8.4605
2019-04-22,8.4978
2019-04-18,8.5401
2019-04-17,8.5812
2019-04-16,8.6227
2019-04-15,8.6635
2019-04-12,8.7017
2019-04-11,8.7429
2019-04-10,8.7840
2019-04-09,8.8251
2019-04-08,8.8668
2019-04-05,8.9083
2019-04-04,8.9487
2019-04-03,8.9881
2019-04-02,9.0283
2019-04-01,9.0675
2019-03-29,9.1064
2019-03-28,9.1429
2019-03-27,9.1777
2019-03-26,9.2127
2019-03-25,9.2510
2019-03-22,9.2867
2019-03-21,9.3245
2019-03-20,9.3652
2019-03-19,9.4032
2019-03-18,9.4396
2019-03-15,9.4721
2019-03-14,9.5010
2019-03-13,9.5281
2019-03-12,9.5550
2019-03-11,9.5802
2019-03-08,9.6040
2019-03-07,9.6219
2019-03-06,9.6436
2019-03-05,9.6707
2019-03-04,9.7004
2019-03-01,9.7301
2019-02-28,9.7558
2019-02-27,9.7787
2019-02-26,9.8006
2019-02-25,9.8224
2019-02-22,9.8458
2019-02-21,9.8670
2019-02-20,9.8869
2019-02-19,9.9079
2019-02-15,9.9288
2019-02-14,9.9493
2019-02-13,9.9700
2019-02-12,9.9942
2019-02-11,10.0164
2019-02-08,10.0352
2019-02-07,10.0515
2019-02-06,10.0706
2019-02-05,10.0943
2019-02-04,10.1190
2019-02-01,10.1420
2019-01-31,10.1661
2019-01-30,10.1964
2019-01-29,10.2197
2019-01-28,10.2377
2019-01-25,10.2583
2019-01-24,10.2842
2019-01-23,10.3070
2019-01-22,10.3300
2019-01-18,10.3530
2019-01-17,10.3853
2019-01-16,10.4157
2019-01-15,10.4462
2019-01-14,10.4733
2019-01-11,10.4972
2019-01-10,10.5257
2019-01-09,10.5544
2019-01-08,10.5855
2019-01-07,10.6167
2019-01-04,10.6430
2019-01-03,10.6643
2019-01-02,10.6786
2018-12-31,10.6930
2018-12-28,10.7032
2018-12-27,10.7126
2018-12-26,10.7163
2018-12-24,10.7200
2018-12-21,10.7136
2018-12-20,10.7131
2018-12-19,10.7202
2018-12-18,10.7330
2018-12-17,10.7503
2018-12-14,10.7678
2018-12-13,10.7946
2018-12-12,10.8283
2018-12-11,10.8645
2018-12-10,10.8975
2018-12-07,10.9278
2018-12-06,10.9624
2018-12-04,10.9949
2018-12-03,11.0343
2018-11-30,11.0820
2018-11-29,11.1190
2018-11-28,11.1553
2018-11-27,11.1906
2018-11-26,11.2145
2018-11-23,11.2367
2018-11-21,11.2521
2018-11-20,11.2692
2018-11-19,11.2841
2018-11-16,11.3096
2018-11-15,11.3441
2018-11-14,11.3789
2018-11-13,11.4205
2018-11-12,11.4645
2018-11-09,11.5110
2018-11-08,11.5675
2018-11-07,11.6237
2018-11-06,11.6806
2018-11-05,11.7242
2018-11-02,11.7670
2018-11-01,11.8178
2018-10-31,11.8648
2018-10-30,11.9051
2018-10-29,11.9327
2018-10-26,11.9631
2018-10-25,12.0093
2018-10-24,12.0693
2018-10-23,12.1269
2018-10-22,12.1818
2018-10-19,12.2301
2018-10-18,12.2787
2018-10-17,12.3252
2018-10-16,12.3654
2018-10-15,12.4090
2018-10-12,12.4574
2018-10-11,12.5046
2018-10-10,12.5606
2018-10-09,12.6051
2018-10-08,12.6325
2018-10-05,12.6600
2018-10-04,12.6817
2018-10-03,12.6973
2018-10-02,12.7027
2018-10-01,12.7050
2018-09-28,12.6999
2018-09-27,12.6958
2018-09-26,12.6932
2018-09-25,12.6937
2018-09-24,12.6973
2018-09-21,12.7070
2018-09-20,12.7077
2018-09-19,12.7039
2018-09-18,12.7024
2018-09-17,12.6987
2018-09-14,12.6952
2018-09-13,12.6768
2018-09-12,12.6534
2018-09-11,12.6312
2018-09-10,12.6106
2018-09-07,12.5923
2018-09-06,12.5726
2018-09-05,12.5529
2018-09-04,12.5213
2018-08-31,12.4845
2018-08-30,12.4516
2018-08-29,12.4187
2018-08-28,12.3896
2018-08-27,12.3691
2018-08-24,12.3508
2018-08-23,12.3343
2018-08-22,12.3176
2018-08-21,12.3031
2018-08-20,12.2898
2018-08-17,12.2774
2018-08-16,12.2655
2018-08-15,12.2475
2018-08-14,12.2294
2018-08-13,12.2046
2018-08-10,12.1798
2018-08-09,12.1587
2018-08-08,12.1376
2018-08-07,12.1200
2018-08-06,12.1057
2018-08-03,12.0949
2018-08-02,12.0852
2018-08-01,12.0761
2018-07-31,12.0732
2018-07-30,12.0702
2018-07-27,12.0616
2018-07-26,12.0441
2018-07-25,12.0323
2018-07-24,12.0163
2018-07-23,12.0043
2018-07-20,11.9957
2018-07-19,11.9780
2018-07-18,11.9600
2018-07-17,11.9374
2018-07-16,11.9158
2018-07-13,11.8903
2018-07-12,11.8689
2018-07-11,11.8504
2018-07-10,11.8386
2018-07-09,11.8280
2018-07-06,11.8192
2018-07-05,11.8145
2018-07-03,11.8106
2018-07-02,11.8043
2018-06-29,11.7999
2018-06-28,11.7919
2018-06-27,11.7869
2018-06-26,11.7819
2018-06-25,11.7787
2018-06-22,11.7754
2018-06-21,11.7572
2018-06-20,11.7377
2018-06-19,11.7124
2018-06-18,11.6916
2018-06-15,11.6722
2018-06-14,11.6514
2018-06-13,11.6304
2018-06-12,11.6111
2018-06-11,11.5942
2018-06-08,11.5781
2018-06-07,11.5628
2018-06-06,11.5466
2018-06-05,11.5280
2018-06-04,11.5120
2018-06-01,11.5016
2018-05-31,11.4944
2018-05-30,11.4893
2018-05-29,11.4857
2018-05-25,11.4829
2018-05-24,11.4814
2018-05-23,11.4809
2018-05-22,11.4816
2018-05-21,11.4844
2018-05-18,11.4872
2018-05-17,11.4915
2018-05-16,11.4956
2018-05-15,11.4990
2018-05-14,11.5035
2018-05-11,11.5005
2018-05-10,11.4974
2018-05-09,11.4931
2018-05-08,11.4900
2018-05-07,11.4889
2018-05-04,11.4866
2018-05-03,11.4881
2018-05-02,11.4914
2018-05-01,11.4902
2018-04-30,11.4897
2018-04-27,11.4872
2018-04-26,11.4834
2018-04-25,11.4988
2018-04-24,11.5255
2018-04-23,11.5449
2018-04-20,11.5519
2018-04-19,11.5560
2018-04-18,11.5547
2018-04-17,11.5600
2018-04-16,11.5704
2018-04-13,11.5930
2018-04-12,11.6156
2018-04-11,11.6359
2018-04-10,11.6570
2018-04-09,11.6803
2018-04-06,11.7037
2018-04-05,11.7272
2018-04-04,11.7446
2018-04-03,11.7710
2018-04-02,11.7970
2018-03-29,11.8231
2018-03-28,11.8470
2018-03-27,11.8660
2018-03-26,11.8614
2018-03-23,11.8606
2018-03-22,11.8613
2018-03-21,11.8499
2018-03-20,11.8328
2018-03-19,11.8162
2018-03-16,11.8046
2018-03-15,11.7815
2018-03-14,11.7553
2018-03-13,11.7255
2018-03-12,11.6954
2018-03-09,11.6676
2018-03-08,11.6449
2018-03-07,11.6270
2018-03-06,11.6108
2018-03-05,11.5929
2018-03-02,11.5785
2018-03-01,11.5689
2018-02-28,11.5566
2018-02-27,11.5311
2018-02-26,11.5057
2018-02-23,11.4811
2018-02-22,11.4610
2018-02-21,11.4409
2018-02-20,11.4197
2018-02-16,11.4015
2018-02-15,11.3880
2018-02-14,11.3744
2018-02-13,11.3643
2018-02-12,11.3611
2018-02-09,11.3637
2018-02-08,11.3685
2018-02-07,11.3493
2018-02-06,11.3098
2018-02-05,11.2738
2018-02-02,11.2376
2018-02-01,11.1703
2018-01-31,11.1109
2018-01-30,11.0276
2018-01-29,10.9512
2018-01-26,10.8712
2018-01-25,10.7971
2018-01-24,10.7282
2018-01-23,10.6589
2018-01-22,10.5947
2018-01-19,10.5390
2018-01-18,10.4867
2018-01-17,10.4361
2018-01-16,10.3853
2018-01-12,10.3299
2018-01-11,10.2828
2018-01-10,10.2429
2018-01-09,10.2088
2018-01-08,10.1728
2018-01-05,10.1383
2018-01-04,10.1101
2018-01-03,10.0854
2018-01-02,10.0635
2017-12-29,10.0459
2017-12-28,10.0299
2017-12-27,10.0075
2017-12-26,9.9857
2017-12-22,9.9664
2017-12-21,9.9443
2017-12-20,9.9220
2017-12-19,9.8965
2017-12-18,9.8696
2017-12-15,9.8420
2017-12-14,9.8175
2017-12-13,9.7943
2017-12-12,9.7730
2017-12-11,9.7510
2017-12-08,9.7300
2017-12-07,9.7088
2017-12-06,9.6902
2017-12-05,9.6735
2017-12-04,9.6568
2017-12-01,9.6388
2017-11-30,9.6118
2017-11-29,9.5818
2017-11-28,9.5516
2017-11-27,9.5047
2017-11-24,9.4565
2017-11-22,9.4152
2017-11-21,9.3812
2017-11-20,9.3527
2017-11-17,9.3260
2017-11-16,9.2980
2017-11-15,9.2681
2017-11-14,9.2399
2017-11-13,9.2107
2017-11-10,9.1813
2017-11-09,9.1542
2017-11-08,9.1275
2017-11-07,9.0994
2017-11-06,9.0725
2017-11-03,9.0470
2017-11-02,9.0250
2017-11-01,9.0061
2017-10-31,8.9833
2017-10-30,8.9587
2017-10-27,8.9340
2017-10-26,8.9141
2017-10-25,8.9330
2017-10-24,8.9519
2017-10-23,8.9725
2017-10-20,8.9932
2017-10-19,9.0066
2017-10-18,9.0213
2017-10-17,9.0297
2017-10-16,9.0419
2017-10-13,9.0548
2017-10-12,9.0683
2017-10-11,9.0819
2017-10-10,9.1000
2017-10-09,9.1181
2017-10-06,9.1336
2017-10-05,9.1500
2017-10-04,9.1714
2017-10-03,9.1976
2017-10-02,9.2253
2017-09-29,9.2526
2017-09-28,9.2776
2017-09-27,9.3045
2017-09-26,9.3331
2017-09-25,9.3641
2017-09-22,9.3949
2017-09-21,9.4178
2017-09-20,9.4379
2017-09-19,9.4581
2017-09-18,9.4764
2017-09-15,9.4945
2017-09-14,9.5066
2017-09-13,9.5174
2017-09-12,9.5283
2017-09-11,9.5443
2017-09-08,9.5612
2017-09-07,9.5790
2017-09-06,9.5934
2017-09-05,9.6108
2017-09-01,9.6283
2017-08-31,9.6396
2017-08-30,9.6521
2017-08-29,9.6686
2017-08-28,9.6896
2017-08-25,9.7085
2017-08-24,9.7268
2017-08-23,9.7452
2017-08-22,9.7588
2017-08-21,9.7718
2017-08-18,9.7872
2017-08-17,9.7992
2017-08-16,9.8090
2017-08-15,9.8139
2017-08-14,9.8155
2017-08-11,9.8190
2017-08-10,9.8275
2017-08-09,9.8348
2017-08-08,9.8340
2017-08-07,9.8289
2017-08-04,9.8234
2017-08-03,9.8188
2017-08-02,9.8132
2017-08-01,9.8076
2017-07-31,9.7980
2017-07-28,9.7883
2017-07-27,9.7730
2017-07-26,9.7414
2017-07-25,9.7190
2017-07-24,9.6998
2017-07-21,9.6805
2017-07-20,9.6666
2017-07-19,9.6478
2017-07-18,9.6300
2017-07-17,9.6139
2017-07-14,9.6014
2017-07-13,9.5923
2017-07-12,9.5832
2017-07-11,9.5731
2017-07-10,9.5671
2017-07-07,9.5611
2017-07-06,9.5616
2017-07-05,9.5641
2017-07-03,9.5666
2017-06-30,9.5692
2017-06-29,9.5651
2017-06-28,9.5609
2017-06-27,9.5550
2017-06-26,9.5463
2017-06-23,9.5309
2017-06-22,9.5128
2017-06-21,9.4946
2017-06-20,9.4777
2017-06-19,9.4607
2017-06-16,9.4436
2017-06-15,9.4321
2017-06-14,9.4319
2017-06-13,9.4251
2017-06-12,9.4203
2017-06-09,9.4184
2017-06-08,9.4165
2017-06-07,9.3794
2017-06-06,9.3431
2017-06-05,9.3068
2017-06-02,9.2713
2017-06-01,9.2372
2017-05-31,9.2062
2017-05-30,9.1750
2017-05-26,9.1375
2017-05-25,9.1006
2017-05-24,9.0635
2017-05-23,9.0323
2017-05-22,9.0030
2017-05-19,8.9748
2017-05-18,8.9473
2017-05-17,8.9217
2017-05-16,8.8969
2017-05-15,8.8642
2017-05-12,8.8337
2017-05-11,8.8032
2017-05-10,8.7768
2017-05-09,8.7483
2017-05-08,8.7173
2017-05-05,8.6892
2017-05-04,8.6638
2017-05-03,8.6365
2017-05-02,8.6083
2017-05-01,8.5774
2017-04-28,8.5463
2017-04-27,8.5167
2017-04-26,8.4966
2017-04-25,8.4786
2017-04-24,8.4627
2017-04-21,8.4464
2017-04-20,8.4322
2017-04-19,8.4180
2017-04-18,8.4032
2017-04-17,8.3868
2017-04-13,8.3729
2017-04-12,8.3615
2017-04-11,8.3454
2017-04-10,8.3281
2017-04-07,8.3117
2017-04-06,8.2982
2017-04-05,8.2823
2017-04-04,8.2614
2017-04-03,8.2458
2017-03-31,8.2354
2017-03-30,8.2262
2017-03-29,8.2218
2017-03-28,8.2176
2017-03-27,8.2201
2017-03-24,8.2257
2017-03-23,8.2269
2017-03-22,8.2275
2017-03-21,8.2287
2017-03-20,8.2290
2017-03-17,8.2249
2017-03-16,8.2223
2017-03-15,8.2197
2017-03-14,8.2174
2017-03-13,8.2154
2017-03-10,8.2116
2017-03-09,8.2077
2017-03-08,8.2042
2017-03-07,8.2019
2017-03-06,8.2012
2017-03-03,8.2005
2017-03-02,8.1976
2017-03-01,8.1943
2017-02-28,8.1902
2017-02-27,8.1863
2017-02-24,8.1830
2017-02-23,8.1821
2017-02-22,8.1768
2017-02-21,8.1697
2017-02-17,8.1628
2017-02-16,8.1595
2017-02-15,8.1571
2017-02-14,8.1554
2017-02-13,8.1552
2017-02-10,8.1551
2017-02-09,8.1603
2017-02-08,8.1666
2017-02-07,8.1741
2017-02-06,8.1836
2017-02-03,8.1951
2017-02-02,8.2063
2017-02-01,8.2075
2017-01-31,8.2119
2017-01-30,8.2188
2017-01-27,8.2256
2017-01-26,8.2272
2017-01-25,8.2272
2017-01-24,8.2295
2017-01-23,8.2367
2017-01-20,8.2458
2017-01-19,8.2559
2017-01-18,8.2669
2017-01-17,8.2787
2017-01-13,8.2905
2017-01-12,8.2991
2017-01-11,8.3105
2017-01-10,8.3272
2017-01-09,8.3445
2017-01-06,8.3611
2017-01-05,8.3785
2017-01-04,8.4023
2017-01-03,8.4347
2016-12-30,8.4676
2016-12-29,8.5004
2016-12-28,8.5285
2016-12-27,8.5528
2016-12-23,8.5792
2016-12-22,8.6089
2016-12-21,8.6367
2016-12-20,8.6635
2016-12-19,8.6897
2016-12-16,8.7175
2016-12-15,8.7474
2016-12-14,8.7750
2016-12-13,8.8017
2016-12-12,8.8286
2016-12-09,8.8613
2016-12-08,8.8911
2016-12-07,8.9209
2016-12-06,8.9522
2016-12-05,8.9844
2016-12-02,9.0193
2016-12-01,9.0592
2016-11-30,9.0988
2016-11-29,9.1339
2016-11-28,9.1649
2016-11-25,9.1948
2016-11-23,9.2195
2016-11-22,9.2462
2016-11-21,9.2698
2016-11-18,9.2980
2016-11-17,9.3310
2016-11-16,9.3681
2016-11-15,9.4083
2016-11-14,9.4498
2016-11-11,9.4919
2016-11-10,9.5267
2016-11-09,9.5618
2016-11-08,9.5796
2016-11-07,9.5895
2016-11-04,9.6009
2016-11-03,9.6206
2016-11-02,9.6357
2016-11-01,9.6509
2016-10-31,9.6604
2016-10-28,9.6727
2016-10-27,9.6866
2016-10-26,9.6823
2016-10-25,9.6758
2016-10-24,9.6632
2016-10-21,9.6522
2016-10-20,9.6482
2016-10-19,9.6457
2016-10-18,9.6374
2016-10-17,9.6292
2016-10-14,9.6213
2016-10-13,9.6081
2016-10-12,9.5962
2016-10-11,9.5801
2016-10-10,9.5639
2016-10-07,9.5419
2016-10-06,9.5198
2016-10-05,9.4960
2016-10-04,9.4727
2016-10-03,9.4504
2016-09-30,9.4290
2016-09-29,9.4069
2016-09-28,9.3855
2016-09-27,9.3667
2016-09-26,9.3527
2016-09-23,9.3426
2016-09-22,9.3302
2016-09-21,9.3183
2016-09-20,9.3121
2016-09-19,9.3094
2016-09-16,9.3066
2016-09-15,9.3044
2016-09-14,9.3058
2016-09-13,9.3086
2016-09-12,9.3112
2016-09-09,9.3139
2016-09-08,9.3147
2016-09-07,9.3057
2016-09-06,9.2953
2016-09-02,9.2854
2016-09-01,9.2805
2016-08-31,9.2770
2016-08-30,9.2744
2016-08-29,9.2710
2016-08-26,9.2663
2016-08-25,9.2634
2016-08-24,9.2640
2016-08-23,9.2644
2016-08-22,9.2622
2016-08-19,9.2618
2016-08-18,9.2592
2016-08-17,9.2550
2016-08-16,9.2507
2016-08-15,9.2443
2016-08-12,9.2361
2016-08-11,9.2276
2016-08-10,9.2187
2016-08-09,9.2103
2016-08-08,9.2016
2016-08-05,9.1949
2016-08-04,9.1872
2016-08-03,9.1807
2016-08-02,9.1763
2016-08-01,9.1699
2016-07-29,9.1634
2016-07-28,9.1584
2016-07-27,9.1580
2016-07-26,9.1621
2016-07-25,9.1662
2016-07-22,9.1692
2016-07-21,9.1686
2016-07-20,9.1688
2016-07-19,9.1701
2016-07-18,9.1724
2016-07-15,9.1754
2016-07-14,9.1761
2016-07-13,9.1747
2016-07-12,9.1724
2016-07-11,9.1700
2016-07-08,9.1647
2016-07-07,9.1629
2016-07-06,9.1634
2016-07-05,9.1645
2016-07-01,9.1690
2016-06-30,9.1736
2016-06-29,9.1813
2016-06-28,9.1887
2016-06-27,9.2001
2016-06-24,9.2158
2016-06-23,9.2273
2016-06-22,9.2302
2016-06-21,9.2351
2016-06-20,9.2377
2016-06-17,9.2404
2016-06-16,9.2442
2016-06-15,9.2454
2016-06-14,9.2432
2016-06-13,9.2416
2016-06-10,9.2400
2016-06-09,9.2370
2016-06-08,9.2307
2016-06-07,9.2242
2016-06-06,9.2178
2016-06-03,9.2097
2016-06-02,9.2030
2016-06-01,9.1964
2016-05-31,9.1886
2016-05-27,9.1814
2016-05-26,9.1768
2016-05-25,9.1728
2016-05-24,9.1701
2016-05-23,9.1685
2016-05-20,9.1675
2016-05-19,9.1650
2016-05-18,9.1651
2016-05-17,9.1652
2016-05-16,9.1632
2016-05-13,9.1587
2016-05-12,9.1515
2016-05-11,9.1423
2016-05-10,9.1341
2016-05-09,9.1308
2016-05-06,9.1333
2016-05-05,9.1393
2016-05-04,9.1455
2016-05-03,9.1492
2016-05-02,9.1496
2016-04-29,9.1500
2016-04-28,9.1557
2016-04-27,9.1767
2016-04-26,9.2018
2016-04-25,9.2215
2016-04-22,9.2408
2016-04-21,9.2601
2016-04-20,9.2727
2016-04-19,9.2857
2016-04-18,9.2988
2016-04-15,9.3103
2016-04-14,9.3257
2016-04-13,9.3421
2016-04-12,9.3613
2016-04-11,9.3852
2016-04-08,9.4082
2016-04-07,9.4336
2016-04-06,9.4590
2016-04-05,9.4846
2016-04-04,9.5136
2016-04-01,9.5406
2016-03-31,9.5680
2016-03-30,9.5939
2016-03-29,9.6188
2016-03-28,9.6466
2016-03-24,9.6785
2016-03-23,9.7110
2016-03-22,9.7478
2016-03-21,9.7883
2016-03-18,9.8318
2016-03-17,9.8727
2016-03-16,9.9103
2016-03-15,9.9418
2016-03-14,9.9734
2016-03-11,10.0069
2016-03-10,10.0431
2016-03-09,10.0806
2016-03-08,10.1207
2016-03-07,10.1593
2016-03-04,10.1977
2016-03-03,10.2303
2016-03-02,10.2622
2016-03-01,10.2941
2016-02-29,10.3282
2016-02-26,10.3678
2016-02-25,10.4084
2016-02-24,10.4504
2016-02-23,10.4945
2016-02-22,10.5341
2016-02-19,10.5739
2016-02-18,10.6230
2016-02-17,10.6692
2016-02-16,10.7171
2016-02-12,10.7701
2016-02-11,10.8221
2016-02-10,10.8715
2016-02-09,10.9194
2016-02-08,10.9651
2016-02-05,11.0091
2016-02-04,11.0624
2016-02-03,11.1122
2016-02-02,11.1612
2016-02-01,11.1990
2016-01-29,11.2287
2016-01-28,11.2585
2016-01-27,11.2767
2016-01-26,11.3082
2016-01-25,11.3349
2016-01-22,11.3598
2016-01-21,11.3881
2016-01-20,11.4211
2016-01-19,11.4584
2016-01-15,11.4873
2016-01-14,11.5164
2016-01-13,11.5435
2016-01-12,11.5666
2016-01-11,11.5745
2016-01-08,11.5848
2016-01-07,11.5916
2016-01-06,11.5984
2016-01-05,11.5980
2016-01-04,11.5941
2015-12-31,11.5901
2015-12-30,11.5615
2015-12-29,11.5272
2015-12-28,11.4927
2015-12-24,11.4658
2015-12-23,11.4430
2015-12-22,11.4201
2015-12-21,11.3956
2015-12-18,11.3710
2015-12-17,11.3436
2015-12-16,11.3125
2015-12-15,11.2833
2015-12-14,11.2561
2015-12-11,11.2336
2015-12-10,11.2088
2015-12-09,11.1731
2015-12-08,11.1372
2015-12-07,11.0989
2015-12-04,11.0621
2015-12-03,11.0247
2015-12-02,10.9870
2015-12-01,10.9422
2015-11-30,10.8985
2015-11-27,10.8546
2015-11-25,10.8064
2015-11-24,10.7585
2015-11-23,10.7117
2015-11-20,10.6607
2015-11-19,10.6145
2015-11-18,10.5673
2015-11-17,10.5228
2015-11-16,10.4823
2015-11-13,10.4429
2015-11-12,10.3933
2015-11-11,10.3299
2015-11-10,10.2663
2015-11-09,10.2081
2015-11-06,10.1493
2015-11-05,10.0878
2015-11-04,10.0279
2015-11-03,9.9719
2015-11-02,9.9216
2015-10-30,9.8715
2015-10-29,9.8184
2015-10-28,9.7663
2015-10-27,9.7178
2015-10-26,9.6700
2015-10-23,9.6239
2015-10-22,9.5776
2015-10-21,9.5512
2015-10-20,9.5264
2015-10-19,9.4999
2015-10-16,9.4663
2015-10-15,9.4360
2015-10-14,9.4088
2015-10-13,9.3862
2015-10-12,9.3614
2015-10-09,9.3376
2015-10-08,9.3175
2015-10-07,9.2984
2015-10-06,9.2740
2015-10-05,9.2470
2015-10-02,9.2222
2015-10-01,9.2032
2015-09-30,9.1893
2015-09-29,9.1789
2015-09-28,9.1691
2015-09-25,9.1570
2015-09-24,9.1292
2015-09-23,9.1048
2015-09-22,9.0737
2015-09-21,9.0423
2015-09-18,9.0066
2015-09-17,8.9723
2015-09-16,8.9379
2015-09-15,8.9116
2015-09-14,8.8853
2015-09-11,8.8581
2015-09-10,8.8321
2015-09-09,8.8074
2015-09-08,8.7825
2015-09-04,8.7627
2015-09-03,8.7500
2015-09-02,8.7331
2015-09-01,8.7185
2015-08-31,8.7042
2015-08-28,8.6805
2015-08-27,8.6542
2015-08-26,8.6278
2015-08-25,8.6101
2015-08-24,8.5992
2015-08-21,8.5882
2015-08-20,8.5498
2015-08-19,8.4968
2015-08-18,8.4343
2015-08-17,8.3686
2015-08-14,8.3030
2015-08-13,8.2391
2015-08-12,8.1749
2015-08-11,8.1137
2015-08-10,8.0459
2015-08-07,7.9770
2015-08-06,7.9091
2015-08-05,7.8342
2015-08-04,7.7542
2015-08-03,7.6747
2015-07-31,7.5947
2015-07-30,7.5105
2015-07-29,7.4276
2015-07-28,7.3470
2015-07-27,7.2660
2015-07-24,7.1821
2015-07-23,7.0957
2015-07-22,7.0523
2015-07-21,7.0017
2015-07-20,6.9528
2015-07-17,6.9015
2015-07-16,6.8541
2015-07-15,6.8118
2015-07-14,6.7754
2015-07-13,6.7389
2015-07-10,6.7090
2015-07-09,6.6865
2015-07-08,6.6676
2015-07-07,6.6503
2015-07-06,6.6328
2015-07-02,6.6093
2015-07-01,6.5867
2015-06-30,6.5623
2015-06-29,6.5405
2015-06-26,6.5186
2015-06-25,6.4920
2015-06-24,6.4644
2015-06-23,6.4337
2015-06-22,6.4028
2015-06-19,6.3764
2015-06-18,6.3498
2015-06-17,6.3262
2015-06-16,6.3075
2015-06-15,6.2907
2015-06-12,6.2738
2015-06-11,6.2527
2015-06-10,6.2292
2015-06-09,6.2095
2015-06-08,6.1926
2015-06-05,6.1739
2015-06-04,6.1514
2015-06-03,6.1267
2015-06-02,6.0993
2015-06-01,6.0748
2015-05-29,6.0502
2015-05-28,6.0248
2015-05-27,5.9999
2015-05-26,5.9748
2015-05-22,5.9525
2015-05-21,5.9260
2015-05-20,5.8991
2015-05-19,5.8778
2015-05-18,5.8547
2015-05-15,5.8321
2015-05-14,5.8073
2015-05-13,5.7805
2015-05-12,5.7534
2015-05-11,5.7256
2015-05-08,5.6943
2015-05-07,5.6650
2015-05-06,5.6394
2015-05-05,5.6171
2015-05-04,5.5900
2015-05-01,5.5617
2015-04-30,5.5357
2015-04-29,5.5072
2015-04-28,5.4735
2015-04-27,5.4383
2015-04-24,5.3958
2015-04-23,5.3519
2015-04-22,5.3452
2015-04-21,5.3370
2015-04-20,5.3287
2015-04-17,5.3222
2015-04-16,5.3212
2015-04-15,5.3133
2015-04-14,5.3064
2015-04-13,5.2996
2015-04-10,5.2943
2015-04-09,5.2882
2015-04-08,5.2838
2015-04-07,5.2813
2015-04-06,5.2802
2015-04-02,5.2792
2015-04-01,5.2828
2015-03-31,5.2865
2015-03-30,5.2879
2015-03-27,5.2903
2015-03-26,5.2947
