,RSI
2023-07-05,52.2156
2023-07-03,52.3404
2023-06-30,52.2112
2023-06-29,52.0625
2023-06-28,51.7793
2023-06-27,51.8403
2023-06-26,51.8455
2023-06-23,51.8430
2023-06-22,51.8972
2023-06-21,52.2958
2023-06-20,52.3098
2023-06-16,52.7523
2023-06-15,52.4705
2023-06-14,52.2678
2023-06-13,52.2966
2023-06-12,51.8703
2023-06-09,51.8507
2023-06-08,51.6326
2023-06-07,52.3404
2023-06-06,52.3666
2023-06-05,52.1559
2023-06-02,52.1038
2023-06-01,51.8228
2023-05-31,51.9455
2023-05-30,52.1806
2023-05-26,51.8464
2023-05-25,51.5602
2023-05-24,50.8803
2023-05-23,51.1702
2023-05-22,51.1471
2023-05-19,51.2383
2023-05-18,50.9825
2023-05-17,50.4520
2023-05-16,50.0166
2023-05-15,49.7624
2023-05-12,49.7544
2023-05-11,49.7803
2023-05-10,49.6538
2023-05-09,49.3382
2023-05-08,49.3298
2023-05-05,49.2270
2023-05-04,49.3819
2023-05-03,49.4961
2023-05-02,49.6752
2023-05-01,49.8234
2023-04-28,49.7700
2023-04-27,49.4076
2023-04-26,49.6562
2023-04-25,50.0861
2023-04-24,50.2735
2023-04-21,50.1760
2023-04-20,50.2565
2023-04-19,50.2997
2023-04-18,50.3798
2023-04-17,50.0479
2023-04-14,50.0929
2023-04-13,50.3099
2023-04-12,50.2916
2023-04-11,50.0764
2023-04-10,50.0799
2023-04-06,50.0249
2023-04-05,50.3205
2023-04-04,50.3128
2023-04-03,49.9678
2023-03-31,49.5056
2023-03-30,49.5164
2023-03-29,49.2648
2023-03-28,49.1505
2023-03-27,49.2597
2023-03-24,49.3897
2023-03-23,49.4296
2023-03-22,49.5928
2023-03-21,49.3179
2023-03-20,49.3648
2023-03-17,49.5002
2023-03-16,48.9836
2023-03-15,48.8805
2023-03-14,48.9780
2023-03-13,48.7324
2023-03-10,49.0916
2023-03-09,49.4830
2023-03-08,49.4854
2023-03-07,49.5160
2023-03-06,49.5135
2023-03-03,49.3750
2023-03-02,49.1032
2023-03-01,49.1796
2023-02-28,49.0262
2023-02-27,49.1573
2023-02-24,49.1827
2023-02-23,49.3724
2023-02-22,49.3060
2023-02-21,49.1659
2023-02-17,49.5911
2023-02-16,49.5911
2023-02-15,49.8017
2023-02-14,49.7464
2023-02-13,49.8080
2023-02-10,49.7923
2023-02-09,50.0631
2023-02-08,49.9314
